,1,2,3,4,5,6,7,8,9,param
47,3.932977575261638,3.953805324175015,3.9880624694213305,4.000115165617681,4.0061019790132555,4.087028747656393,4.049351093471937,4.047070100592393,4.063808130747016,rsrq
48,3.9421358057683507,3.9604517143650932,4.004107708338439,3.987802671292904,4.025795250272277,4.005414854055927,4.1396983158891745,4.069151572938513,4.057174890940704,rsrq
49,4.009172939820034,4.04505209835474,4.055557707734935,4.0409539745838225,4.111277704828904,4.107721655886669,4.110587704290884,4.144119204620289,4.128989172442704,rsrq
50,4.019919150697737,4.048359382642648,4.087018632588704,4.06169146303179,4.102877658029901,4.088969208071164,4.100597347523295,4.150086029293178,4.1338646522989135,rsrq
51,4.04672535652812,4.092138150012205,4.085044956699474,4.095314634394384,4.163291757742517,4.204938286401606,4.2159313634328655,4.149895194737692,4.21258227025985,rsrq
52,3.8725596947769043,3.898739057551637,3.896242723353211,3.9074206284348207,3.926321262760891,3.9777068482372893,4.02973125562381,3.9966867378867095,4.045774425765013,rsrq
53,3.8672268823248914,3.875505237966476,4.007075940862948,3.997442781195001,3.988181080528505,3.969387871134663,4.000870557878261,3.9949236020300924,4.005982857223179,rsrq
54,4.133725635941143,4.133761923979588,4.146343858727599,4.172365642241423,4.139568527603282,4.188890894848953,4.2355298279244264,4.180265417559791,4.205349972788929,rsrq
55,3.9405072564085564,3.9807340490145102,3.9728355471421573,3.9784169810100316,4.052853964697917,4.0719083893917585,4.089669200188921,4.110605324130929,4.14003488124323,rsrq
56,4.052637440989531,4.080441682808913,4.107283926479163,4.0916794983782125,4.081879719429345,4.140519563353036,4.135459800835059,4.16456655566038,4.176734904508592,rsrq
57,4.042622037453724,4.067569716988524,4.071370208400199,4.1643613643255355,4.127690565742422,4.126784227799725,4.171349848139727,4.146853477358836,4.151864834664343,rsrq
58,3.936755935444005,3.984427182264696,3.9712257749436914,4.126469472669422,4.072515243300651,4.047154973707311,4.048325137840503,4.069174353929707,4.072057765430771,rsrq
59,3.9466203025270516,3.969964716457206,4.030765040379072,4.012672257455173,4.051755087956502,4.100532168810837,4.106023750444641,4.063146066401491,4.078802460666837,rsrq
60,4.6876414257161345,4.719538796426629,4.761117549685369,4.770508316721638,4.835252663230227,4.823922783820888,4.818680263944223,4.825072011535909,4.77215229709161,rsrp
61,4.607206563173975,4.606540806943052,4.675850557290203,4.675061866946433,4.677308669373137,4.783778888995356,4.700540409618242,4.735469946477127,4.772355478283873,rsrp
62,4.475902862757069,4.5183095259271555,4.58889094970868,4.551804593963284,4.567197600679347,4.5674140473261255,4.647760744195704,4.609260144683812,4.652021502553837,rsrp
63,4.611877163889133,4.6217224656886255,4.676864026207583,4.816693834173157,4.732402833827326,4.701484424683521,4.723067605596491,4.713003603717103,4.697181036306245,rsrp
