,0,1,2,3,4,5,6,7,8,9,10
16,80.44487047195435,92.71631908416748,78.97303414344788,67.76509118080139,65.49889636039734,69.07484579086304,63.67792558670044,65.22303485870361,64.34335470199585,62.72600436210632,61.52638578414917
17,79.59820771217346,96.77717638015747,74.27281379699707,66.97472405433655,65.44356369972229,65.74144124984741,65.37273859977722,66.54479050636292,64.14222717285156,61.62602734565735,61.7406108379364
18,79.6253936290741,99.53629899024963,74.10157370567322,67.72370028495789,66.94234585762024,65.28775072097778,66.5521342754364,63.09892559051514,62.107534646987915,65.02438449859619,62.009753942489624
19,82.38589310646057,90.66528940200806,74.11721897125244,72.4173231124878,65.23816323280334,64.91782832145691,64.97851896286011,62.52950692176819,63.85506844520569,64.43853735923767,65.23670864105225
20,80.28222870826721,91.1063163280487,76.33601093292236,68.23085951805115,65.50242733955383,63.01737928390503,62.455928325653076,62.5269615650177,67.34264707565308,63.830426931381226,61.204089403152466
21,76.17822933197021,97.59235644340515,75.39941954612732,68.71194982528687,68.79360222816467,65.3183479309082,62.2740273475647,63.255187034606934,62.322102308273315,61.35616111755371,60.926411867141724
22,84.99625825881958,92.75567150115967,77.3074164390564,70.63613939285278,66.30045914649963,64.20433759689331,63.20183777809143,63.07785892486572,63.273518562316895,65.49180698394775,62.486990213394165
23,76.33936810493469,92.4706392288208,74.20021367073059,66.69153380393982,67.13891172409058,63.46231150627136,62.91698718070984,61.897390604019165,65.36848163604736,63.987720012664795,62.1816623210907
24,78.09682536125183,92.76606750488281,77.59819555282593,67.57855868339539,73.4018235206604,66.49996733665466,64.38886380195618,64.98975968360901,64.02542901039124,65.55603218078613,64.53393864631653
25,74.83318448066711,86.57604837417603,78.53552389144897,68.08718085289001,65.3254988193512,63.82906222343445,66.2345519065857,62.017146587371826,62.97084975242615,63.7224543094635,61.394110679626465
26,72.63660097122192,91.67223930358887,73.42179107666016,78.89263319969177,64.36268162727356,65.80054807662964,63.409262895584106,62.04377841949463,63.02423548698425,63.71665382385254,62.996204137802124
