,0,1,2,3,4,5,6,7,8,9,10
26,3.8671353127004844,3.8671353127004844,3.957289604614109,3.9851123250872487,4.094463262420664,4.026335636621884,4.17713775193037,4.228562559435139,4.058211320751043,4.16684640675468,4.149265694865849
27,4.189877657947418,4.189877657947418,4.253998256080885,4.255228635981081,4.381243366515459,4.396801100129544,4.352927597141199,4.5336806955307605,4.541156850315431,4.567186375123941,4.652474553991726
28,4.064316649682018,4.064316649682018,4.130986363814729,4.1604639781171615,4.269519035704145,4.128150701642333,4.325472552950723,4.48712535183101,4.476259085506981,4.511142213523009,4.557114784040596
29,3.8385511867081643,3.8385511867081643,3.923336692011612,3.988349077688027,3.992345989377225,4.0328484436709475,4.1340302385916505,4.208521329302104,4.222101043594876,4.401975260073587,4.29394629126523
30,3.9799719348971263,3.9799719348971263,4.000716553036488,4.127986947849571,4.143644219355301,4.166846859853365,4.162981551861947,4.278250941950126,4.36890770737597,4.338498249958567,4.239880604520381
31,4.1428163407344805,4.1428163407344805,4.1797100000887815,4.215427856287939,4.238917317232285,4.320679683861366,4.344220580487601,4.568322476966282,4.600504283201636,4.633071846380127,4.634862612334871
32,3.8549308931629214,3.8549308931629214,3.8836045831843604,4.083842666394996,4.038192208637065,4.0663741901015085,4.183762723392732,4.1601314655034685,4.376825875709463,4.36610198827968,4.3791566653034915
33,3.8947972069979695,3.8947972069979695,3.96933081646511,4.067454716574469,4.1194283483736145,4.287317019181704,4.219278244156735,4.459370719797812,4.356270478158868,4.4683952172967185,4.402840566575005
34,3.920442353979241,3.920442353979241,3.9898491895852697,4.167103158134189,4.14087741658048,4.153835969012875,4.216740177925695,4.163396068664141,4.197913456319245,4.282465497695913,4.166695054999839
35,4.271675729164784,4.271675729164784,4.325223235656494,4.357215264789279,4.377992769277174,4.535437325072338,4.49679421442953,4.623084494500175,4.900809239897472,4.796325905614374,4.703359307798856
36,3.8810559914803626,3.8810559914803626,4.031729142695751,4.08679800838994,4.196613921937571,4.3133411057001165,4.221634177830564,4.240827403966149,4.254366167617715,4.212263116996667,4.400790991157439
37,3.7216985907496523,3.7216985907496523,3.757653380726883,3.88677869032958,3.8554122650285,3.9490079886195746,4.05018018297371,4.078611940158546,4.026254812156369,4.063745978417112,4.2008457661989
38,4.120591194897528,4.120591194897528,4.1804800774921445,4.201776350209256,4.254614696863047,4.3012059642817135,4.35731972446719,4.409634741483922,4.47472300534327,4.500813356083331,4.5438580598598
39,3.9089477500896512,3.9089477500896512,3.961614184419229,4.083866188587696,4.111648359159555,4.108198289766336,4.25279344619479,4.35987066832915,4.452327559830239,4.505155150660676,4.449451106301927
40,4.025057799301933,4.025057799301933,4.127813298065408,4.073331340828482,4.154080722935517,4.2406473547859465,4.357728007252597,4.259563836860728,4.354804458566446,4.429218074459247,4.406605826804923
41,3.943089012787172,3.943089012787172,4.094225884309113,4.126213741078527,4.326623260466348,4.093539215796932,4.349044428138341,4.175058949474028,4.654853371056426,4.428874363356944,4.377091117569808
42,3.962384102604266,3.962384102604266,4.038290448997857,4.063325123535066,4.188496503121004,4.203880466162988,4.265862285729575,4.305870414417252,4.314287231079173,4.352615091441366,4.328902712658802
43,4.032418190688642,4.032418190688642,4.038566717314764,4.117268215966425,4.345135203726462,4.315732070066406,4.513951884251399,4.506654772857691,4.562663667227502,4.6282607447121595,4.522840378334048
44,3.833269594691281,3.833269594691281,3.873607746726515,3.9172214498277733,4.005917470239081,4.051753858130862,4.1555525597621115,4.200155896538918,4.338525918359245,4.246408681723578,4.273989583185884
45,4.23208979383819,4.23208979383819,4.295645945788904,4.309473972648692,4.430047129735428,4.502828377435709,4.5801165322755395,4.785575000760694,4.676487979991836,4.644286964910952,4.772295255465629
46,4.125355206398879,4.125355206398879,4.172645392369605,4.149949139517597,4.310601990153451,4.3649012416301884,4.501080402613251,4.360719858091526,4.438913329165438,4.551053527517019,4.514381569170352
47,4.039527739885408,4.039527739885408,4.121764603021343,4.216745092646709,4.417897820245026,4.203112054651228,4.166499887744543,4.424461400345022,4.378003820933828,4.516878012829944,4.502813688556192
48,3.839489944263767,3.839489944263767,3.8982646427622183,3.977477906764803,4.041631119837389,3.9136475866787563,4.082619201901178,4.016207089308327,4.089931867474799,4.029083710015153,4.181686812082301
49,4.084601185495904,4.084601185495904,4.1969819621578965,4.21249092865707,4.251860943782444,4.260039194545702,4.349962121067599,4.465115357568221,4.538318942879362,4.488170593348647,4.445346412633448
